Sequence,Stop Name,Stop Coordinate,Check Time,Log Coordinate,Distance,Date,Time,duration,weather,peak
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/7/2019 7:29,"3.0962129, 101.6059987",36 meter,6/7/2019,7:29:36,30,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/7/2019 7:30,"3.0975717, 101.6070683",158 meter,6/7/2019,7:30:11,35,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/7/2019 7:31,"3.1021833, 101.6081917",145 meter,6/7/2019,7:31:01,50,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/7/2019 7:31,"3.1015767, 101.61189",160 meter,6/7/2019,7:31:36,35,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/7/2019 7:33,"3.1029983, 101.61645",177 meter,6/7/2019,7:33:21,105,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/7/2019 7:34,"3.1074883, 101.61626",129 meter,6/7/2019,7:34:21,60,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/7/2019 7:34,"3.1092717, 101.6170283",89 meter,6/7/2019,7:34:41,20,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 7:14,"3.1112314, 101.6124645",0,6/7/2019,7:14:41,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/7/2019 7:17,"3.1088317, 101.6113233",139 meter,6/7/2019,7:17:48,187,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/7/2019 7:31,"3.1015367, 101.6127667",160 meter,6/7/2019,7:31:51,843,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/7/2019 7:35,"3.1100033, 101.616405",173 meter,6/7/2019,7:35:01,190,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 7:02,"3.1111258, 101.6130487",0,6/7/2019,7:02:36,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/7/2019 7:04,"3.1088717, 101.611365",134 meter,6/7/2019,7:04:26,110,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/7/2019 7:06,"3.101655, 101.6149117",176 meter,6/7/2019,7:06:16,110,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/7/2019 7:07,"3.1014583, 101.6108867",171 meter,6/7/2019,7:07:31,75,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/7/2019 7:42,"3.1101717, 101.6176633",130 meter,6/7/2019,7:42:06,2075,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 7:02,"3.1111258, 101.6130487",0,6/7/2019,7:02:36,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/7/2019 7:04,"3.1088717, 101.611365",145 meter,6/7/2019,7:04:26,110,1,0
3,RUMAH NO. 107  JLN SS 3/39,"3.1055572225102, 101.611702085264",6/7/2019 7:05,"3.10572, 101.6110233",78 meter,6/7/2019,7:05:01,35,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/7/2019 7:06,"3.10274, 101.61496",159 meter,6/7/2019,7:06:06,65,1,0
5,TAMAN PERMAINAN  JLN SS 3/29,"3.09953717185688, 101.610986705879",6/7/2019 7:07,"3.1010417, 101.6108833",167 meter,6/7/2019,7:07:36,90,1,0
6,7 ELEVEN  JLN SS 3/29,"3.09682337351054, 101.611003335106",6/7/2019 7:08,"3.0969967, 101.6109617",20 meter,6/7/2019,7:08:06,30,1,0
7,RUMAH NO. 1  JLN SS 3/29,"3.09173167596204, 101.610995720938",6/7/2019 7:10,"3.092315, 101.6109817",65 meter,6/7/2019,7:10:11,125,1,0
8,PASARAYA BINTANG  JLN SS 8/29,"3.0886277, 101.6141655",6/7/2019 7:10,"3.0888583, 101.6129267",140 meter,6/7/2019,7:10:51,40,1,0
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/7/2019 7:11,"3.0897433, 101.61497",40 meter,6/7/2019,7:11:46,55,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/7/2019 7:12,"3.0924233, 101.615125",186 meter,6/7/2019,7:12:41,55,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/7/2019 7:13,"3.0944933, 101.616935",113 meter,6/7/2019,7:13:26,45,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/7/2019 7:22,"3.094665, 101.62734",182 meter,6/7/2019,7:22:01,515,1,0
17,SHELL  PERSIARAN NARAYANAN,"3.09623994321129, 101.63059883685",6/7/2019 7:22,"3.09589, 101.6291933",161 meter,6/7/2019,7:22:41,40,1,0
18,SEK. MEN. SRI UTAMA  JLN 51A/227,"3.09852573401422, 101.63231163406",6/7/2019 7:23,"3.09761, 101.6321967",102 meter,6/7/2019,7:23:51,70,1,0
19,BANGUNAN OCONNOR  JLN 51A/227,"3.1006311, 101.6326407",6/7/2019 7:24,"3.1000267, 101.6321983",83 meter,6/7/2019,7:24:11,20,1,0
20,HONDA TRAINING CENTRE  JLN 51A/227,"3.10137299701371, 101.630645769085",6/7/2019 7:24,"3.1014767, 101.6312233",65 meter,6/7/2019,7:24:41,30,1,0
21,SEK. MEN. (P) SRI AMAN  JLN SS 14/47,"3.10342898876476, 101.629160797821",6/7/2019 7:25,"3.1023317, 101.6294433",125 meter,6/7/2019,7:25:31,50,1,0
22,MAZ INTERNATIONAL SCHOOL,"3.104181, 101.625786",6/7/2019 7:26,"3.10407, 101.6272083",159 meter,6/7/2019,7:26:01,30,1,0
23,WISMA JAFER ZAIDI  JLN 20/14,"3.10676403668525, 101.625344054112",6/7/2019 7:26,"3.10663, 101.62571",43 meter,6/7/2019,7:26:36,35,1,0
24,SHELL  JLN 21/1,"3.10958456021512, 101.623112820665",6/7/2019 7:27,"3.1087767, 101.6244167",170 meter,6/7/2019,7:27:21,45,1,0
25,HERBALINE  JLN 21/11,"3.11196181822721, 101.621221934795",6/7/2019 7:29,"3.1110583, 101.6224217",167 meter,6/7/2019,7:29:26,125,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/7/2019 7:32,"3.1128817, 101.620075",128 meter,6/7/2019,7:32:11,165,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/7/2019 7:32,"3.114715, 101.6213617",67 meter,6/7/2019,7:32:46,35,1,0
27,BALAI POLIS SEA PARK  JLN SS2/24,"3.11712212470101, 101.623102230366",6/7/2019 7:33,"3.1163583, 101.62262",100 meter,6/7/2019,7:33:21,35,1,0
28,VISION SPACE  JLN SS 2/75,"3.11896809448934, 101.623816438545",6/7/2019 7:35,"3.1178867, 101.624365",134 meter,6/7/2019,7:35:26,125,1,0
29,PUBLIC BANK  JLN SS 2/75,"3.1207195747442, 101.621832946834",6/7/2019 7:36,"3.1200383, 101.6226967",122 meter,6/7/2019,7:36:26,60,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/7/2019 7:38,"3.1179683, 101.6199417",132 meter,6/7/2019,7:38:51,145,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/7/2019 7:41,"3.1122433, 101.6193283",152 meter,6/7/2019,7:41:41,170,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/7/2019 7:42,"3.1098383, 101.6165883",199 meter,6/7/2019,7:42:41,60,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 6:58,"3.1113011, 101.6120045",0,6/7/2019,6:58:31,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/7/2019 6:59,"3.108265, 101.6112567",65 meter,6/7/2019,6:59:37,66,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/7/2019 7:01,"3.107455, 101.607825",161 meter,6/7/2019,7:01:57,140,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/7/2019 7:03,"3.1092883, 101.60527",177 meter,6/7/2019,7:03:12,75,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/7/2019 7:03,"3.10949, 101.6011733",187 meter,6/7/2019,7:03:47,35,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/7/2019 7:04,"3.1094683, 101.5967517",110 meter,6/7/2019,7:04:37,50,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/7/2019 7:06,"3.1015717, 101.599025",109 meter,6/7/2019,7:06:57,140,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/7/2019 7:08,"3.1021117, 101.6004383",21 meter,6/7/2019,7:08:12,75,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/7/2019 7:08,"3.1033967, 101.6003317",17 meter,6/7/2019,7:08:27,15,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/7/2019 7:08,"3.1043433, 101.6003233",85 meter,6/7/2019,7:08:42,15,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/7/2019 7:10,"3.10536, 101.6058867",159 meter,6/7/2019,7:10:22,100,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/7/2019 7:11,"3.1038067, 101.60715",89 meter,6/7/2019,7:11:27,65,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/7/2019 7:11,"3.10194, 101.605945",110 meter,6/7/2019,7:11:52,25,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/7/2019 7:12,"3.0992933, 101.6041917",198 meter,6/7/2019,7:12:32,40,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/7/2019 7:13,"3.0969448, 101.6050945",40 meter,6/7/2019,7:13:22,50,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/7/2019 7:13,"3.096535, 101.60557",13 meter,6/7/2019,7:13:32,10,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/7/2019 7:13,"3.0962567, 101.60593",45 meter,6/7/2019,7:13:42,10,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/7/2019 7:14,"3.09778, 101.6070983",134 meter,6/7/2019,7:14:37,55,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/7/2019 7:15,"3.1023217, 101.6080683",164 meter,6/7/2019,7:15:37,60,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/7/2019 7:16,"3.10158, 101.612065",141 meter,6/7/2019,7:16:37,60,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/7/2019 7:18,"3.1029767, 101.61652",179 meter,6/7/2019,7:18:27,110,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/7/2019 7:19,"3.107995, 101.6162617",74 meter,6/7/2019,7:19:27,60,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/7/2019 7:19,"3.1096233, 101.6169867",59 meter,6/7/2019,7:19:57,30,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 6:58,"3.1113011, 101.6120045",0,6/7/2019,6:58:31,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/7/2019 6:59,"3.108265, 101.6112567",78 meter,6/7/2019,6:59:37,66,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/7/2019 7:16,"3.1016033, 101.6131233",121 meter,6/7/2019,7:16:52,1035,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/7/2019 7:20,"3.1100433, 101.6163567",166 meter,6/7/2019,7:20:07,195,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/7/2019 7:24,"3.1104, 101.6178633",0,6/7/2019,7:24:16,0,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 7:26,"3.110815, 101.6138967",129 meter,6/7/2019,7:26:01,105,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/7/2019 7:21,"3.1179883, 101.6201133",0,6/7/2019,7:21:31,0,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/7/2019 7:22,"3.1161933, 101.6222067",122 meter,6/7/2019,7:22:41,70,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/7/2019 7:23,"3.11431, 101.62105",66 meter,6/7/2019,7:23:11,30,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/7/2019 7:23,"3.1123383, 101.61937",163 meter,6/7/2019,7:23:51,40,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/7/2019 7:25,"3.10985, 101.6164117",181 meter,6/7/2019,7:25:36,105,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 7:26,"3.1108883, 101.6132983",65 meter,6/7/2019,7:26:06,30,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 6:45,"3.1110664, 101.6126325",0,6/7/2019,6:45:08,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/7/2019 6:46,"3.1080683, 101.6112417",44 meter,6/7/2019,6:46:15,67,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/7/2019 6:49,"3.1074483, 101.60729",107 meter,6/7/2019,6:49:05,170,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/7/2019 6:49,"3.1093417, 101.6051483",163 meter,6/7/2019,6:49:45,40,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/7/2019 6:50,"3.1095233, 101.6005317",115 meter,6/7/2019,6:50:20,35,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/7/2019 6:50,"3.1095183, 101.59713",146 meter,6/7/2019,6:50:40,20,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/7/2019 6:52,"3.1014783, 101.5982783",193 meter,6/7/2019,6:52:05,85,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/7/2019 6:52,"3.102025, 101.600465",31 meter,6/7/2019,6:52:50,45,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/7/2019 6:53,"3.10316, 101.6004667",46 meter,6/7/2019,6:53:00,10,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/7/2019 6:53,"3.1048221, 101.6003032",48 meter,6/7/2019,6:53:20,20,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/7/2019 6:54,"3.105385, 101.605645",185 meter,6/7/2019,6:54:45,85,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/7/2019 6:55,"3.103635, 101.6070933",69 meter,6/7/2019,6:55:45,60,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/7/2019 6:56,"3.1019867, 101.606085",122 meter,6/7/2019,6:56:05,20,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/7/2019 6:57,"3.0984383, 101.60358",140 meter,6/7/2019,6:57:10,65,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/7/2019 6:57,"3.0969633, 101.6049933",29 meter,6/7/2019,6:57:40,30,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/7/2019 6:57,"3.096815, 101.605265",33 meter,6/7/2019,6:57:45,5,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/7/2019 6:58,"3.096206, 101.605908",44 meter,6/7/2019,6:58:00,15,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/7/2019 6:59,"3.0978783, 101.607035",124 meter,6/7/2019,6:59:05,65,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/7/2019 7:00,"3.1018667, 101.6088",69 meter,6/7/2019,7:00:35,90,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/7/2019 7:01,"3.1015667, 101.6123083",114 meter,6/7/2019,7:01:25,50,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/7/2019 7:02,"3.1029033, 101.61639",188 meter,6/7/2019,7:02:35,70,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/7/2019 7:03,"3.10741, 101.6162067",139 meter,6/7/2019,7:03:40,65,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/7/2019 7:04,"3.1092917, 101.616925",80 meter,6/7/2019,7:04:25,45,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 6:45,"3.1110664, 101.6126325",0,6/7/2019,6:45:08,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/7/2019 6:46,"3.1080683, 101.6112417",59 meter,6/7/2019,6:46:15,67,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/7/2019 7:01,"3.1015617, 101.6132717",104 meter,6/7/2019,7:01:35,920,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/7/2019 7:04,"3.110075, 101.6163417",163 meter,6/7/2019,7:04:40,185,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/7/2019 6:42,"3.1082798, 101.6112678",0,6/7/2019,6:42:10,0,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/7/2019 6:43,"3.102145, 101.6149983",196 meter,6/7/2019,6:43:42,92,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/7/2019 6:44,"3.1013833, 101.6109017",173 meter,6/7/2019,6:44:52,70,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/7/2019 7:18,"3.11055, 101.6179667",176 meter,6/7/2019,7:18:57,2045,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 7:20,"3.1107383, 101.61404",144 meter,6/7/2019,7:20:07,70,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/7/2019 6:42,"3.1082798, 101.6112678",0,6/7/2019,6:42:10,0,1,0
3,RUMAH NO. 107  JLN SS 3/39,"3.1055572225102, 101.611702085264",6/7/2019 6:42,"3.10628, 101.6106283",144 meter,6/7/2019,6:42:37,27,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/7/2019 6:43,"3.10256, 101.6150183",146 meter,6/7/2019,6:43:37,60,1,0
5,TAMAN PERMAINAN  JLN SS 3/29,"3.09953717185688, 101.610986705879",6/7/2019 6:45,"3.1003933, 101.6109533",95 meter,6/7/2019,6:45:02,85,1,0
6,7 ELEVEN  JLN SS 3/29,"3.09682337351054, 101.611003335106",6/7/2019 6:45,"3.0974133, 101.610965",65 meter,6/7/2019,6:45:27,25,1,0
7,RUMAH NO. 1  JLN SS 3/29,"3.09173167596204, 101.610995720938",6/7/2019 6:46,"3.0927267, 101.6109983",110 meter,6/7/2019,6:46:52,85,1,0
8,PASARAYA BINTANG  JLN SS 8/29,"3.0886277, 101.6141655",6/7/2019 6:47,"3.0892867, 101.612905",158 meter,6/7/2019,6:47:42,50,1,0
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/7/2019 6:48,"3.08946, 101.614978",71 meter,6/7/2019,6:48:37,55,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/7/2019 6:49,"3.09244, 101.615285",170 meter,6/7/2019,6:49:52,75,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/7/2019 6:51,"3.09519, 101.617435",19 meter,6/7/2019,6:51:12,80,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/7/2019 6:57,"3.0945429, 101.6274075",197 meter,6/7/2019,6:57:12,360,1,0
17,SHELL  PERSIARAN NARAYANAN,"3.09623994321129, 101.63059883685",6/7/2019 6:57,"3.0958267, 101.6288733",197 meter,6/7/2019,6:57:42,30,1,0
18,SEK. MEN. SRI UTAMA  JLN 51A/227,"3.09852573401422, 101.63231163406",6/7/2019 6:59,"3.0971533, 101.6322017",152 meter,6/7/2019,6:59:47,125,1,0
19,BANGUNAN OCONNOR  JLN 51A/227,"3.1006311, 101.6326407",6/7/2019 7:00,"3.0999983, 101.6322733",81 meter,6/7/2019,7:00:17,30,1,0
20,HONDA TRAINING CENTRE  JLN 51A/227,"3.10137299701371, 101.630645769085",6/7/2019 7:00,"3.1013867, 101.63145",89 meter,6/7/2019,7:00:52,35,1,0
21,SEK. MEN. (P) SRI AMAN  JLN SS 14/47,"3.10342898876476, 101.629160797821",6/7/2019 7:01,"3.1026083, 101.6294833",98 meter,6/7/2019,7:01:57,65,1,0
22,MAZ INTERNATIONAL SCHOOL,"3.104181, 101.625786",6/7/2019 7:02,"3.1040033, 101.627105",148 meter,6/7/2019,7:02:32,35,1,0
23,WISMA JAFER ZAIDI  JLN 20/14,"3.10676403668525, 101.625344054112",6/7/2019 7:03,"3.10645, 101.625685",51 meter,6/7/2019,7:03:12,40,1,0
24,SHELL  JLN 21/1,"3.10958456021512, 101.623112820665",6/7/2019 7:03,"3.1087149, 101.6246684",198 meter,6/7/2019,7:03:57,45,1,0
25,HERBALINE  JLN 21/11,"3.11196181822721, 101.621221934795",6/7/2019 7:07,"3.111205, 101.6222267",140 meter,6/7/2019,7:07:17,200,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/7/2019 7:09,"3.1128192, 101.6201401",131 meter,6/7/2019,7:09:07,110,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/7/2019 7:11,"3.1150667, 101.62162",19 meter,6/7/2019,7:11:47,160,1,0
27,BALAI POLIS SEA PARK  JLN SS2/24,"3.11712212470101, 101.623102230366",6/7/2019 7:12,"3.1161367, 101.6225767",124 meter,6/7/2019,7:12:07,20,1,0
28,VISION SPACE  JLN SS 2/75,"3.11896809448934, 101.623816438545",6/7/2019 7:12,"3.1177483, 101.6243",145 meter,6/7/2019,7:12:57,50,1,0
29,PUBLIC BANK  JLN SS 2/75,"3.1207195747442, 101.621832946834",6/7/2019 7:13,"3.119985, 101.6227767",133 meter,6/7/2019,7:13:27,30,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/7/2019 7:15,"3.1181967, 101.61955",182 meter,6/7/2019,7:15:17,110,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/7/2019 7:18,"3.112045, 101.6191283",121 meter,6/7/2019,7:18:37,200,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/7/2019 7:19,"3.1099933, 101.6163983",172 meter,6/7/2019,7:19:42,65,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 7:20,"3.110805, 101.6134083",75 meter,6/7/2019,7:20:17,35,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/7/2019 6:28,"3.1113591, 101.6118174",0,6/7/2019,6:28:02,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/7/2019 6:29,"3.1083517, 101.6112433",75 meter,6/7/2019,6:29:52,110,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/7/2019 6:30,"3.107425, 101.6068967",73 meter,6/7/2019,6:30:42,50,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/7/2019 6:31,"3.1093367, 101.6052833",178 meter,6/7/2019,6:31:22,40,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/7/2019 6:32,"3.10948, 101.6004367",105 meter,6/7/2019,6:32:27,65,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/7/2019 6:32,"3.10949, 101.59698",131 meter,6/7/2019,6:32:52,25,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/7/2019 6:34,"3.1014683, 101.5985167",167 meter,6/7/2019,6:34:52,120,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/7/2019 6:35,"3.1024383, 101.6004733",18 meter,6/7/2019,6:35:42,50,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/7/2019 6:35,"3.103015, 101.6004417",61 meter,6/7/2019,6:35:47,5,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/7/2019 6:36,"3.1047333, 101.60035",49 meter,6/7/2019,6:36:07,20,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/7/2019 6:37,"3.1053433, 101.6055167",197 meter,6/7/2019,6:37:32,85,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/7/2019 6:38,"3.103875, 101.6071583",96 meter,6/7/2019,6:38:32,60,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/7/2019 6:39,"3.101832, 101.6059204",98 meter,6/7/2019,6:39:02,30,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/7/2019 6:39,"3.098915, 101.6038917",166 meter,6/7/2019,6:39:42,40,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/7/2019 6:40,"3.097155, 101.6047167",8 meter,6/7/2019,6:40:17,35,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/7/2019 6:40,"3.096345, 101.6057583",43 meter,6/7/2019,6:40:52,35,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/7/2019 6:40,"3.096195, 101.6059417",40 meter,6/7/2019,6:40:57,5,1,0
